4764693,6
4764701,6
4764710,6
4764718,6
4764726,6
4764735,6
4764743,6
4764751,1
4764760,1
4764768,1
4764776,1
4764785,1
4764793,1
4764801,1
4764810,1
4764818,1
4764826,1
4764835,1
4764843,1
4764851,1
4764860,1
4764868,1
4764876,1
4764885,1
4764893,1
4764901,1
4764910,1
4764918,1
4764927,1
4764935,1
4764943,1
4764951,1
4764960,1
4764968,5
4764976,5
4764985,5
4764993,5
4765001,5
4765010,5
4765018,5
4765026,5
4765035,5
4765043,5
4765051,5
4765060,5
4765068,5
4765076,5
4765085,5
4765093,5
4765101,5
4765110,5
4765118,5
4765126,5
4765135,5
4765143,5
4765151,5
4765160,5
4765168,5
4765176,5
4765185,5
4765343,5
4765351,5
4765368,0
4765376,0
4765385,0
4765393,0
4765401,0
4765410,0
4765418,0
4765426,0
4765435,0
4765443,0
4765451,0
4765468,0
4765476,0
4765485,0
4765493,0
4765501,0
4765518,0
4765526,0
4765551,0
4765560,0
4765568,0
4765576,0
4765585,0
4765593,0
4765601,0
4765618,0
4765626,0
4765651,0
4765660,0
4765676,0
4765693,0
4765718,0
4765726,0
4765743,0
4765760,0
4765793,0
4765851,0
4765901,0
4765976,0
4766376,0
4766451,0
4766526,0
4768198,0
4768223,0
4768248,0
4768273,0
4768298,0
4768323,0
4770028,0
4770053,0
4770128,0
4770153,0
4770178,1
4770463,0
4770488,0
4770563,0
4770638,5
4770663,0
4770688,0
4770763,0
4770780,0
4770788,0
4770805,0
4770863,0
4770880,0
4770888,0
4770963,0
4771005,0
4771063,4
4771088,0
4771104,0
4771163,0
4771179,0
4771238,5
4771263,0
4771288,0
4771363,0
4771379,0
4771388,0
4771438,5
4771446,2
4771463,0
4771488,0
4771563,0
4771588,0
4771613,0
4771663,0
4771688,0
4771763,0
4771854,0
4771863,0
4771888,0
4771904,0
4771929,0
4771963,0
4772038,5
4772063,0
4772079,0
4772088,0
4772163,0
4772188,0
4772221,5
4772263,0
4772288,2
4772363,5
4772388,0
4772404,0
4772463,0
4772488,0
4772563,0
4772588,0
4772763,2
4772788,0
4772863,0
4772888,0
4772963,0
4772988,0
4773063,0
4773088,0
4773163,0
4773188,0
4773326,0
4773359,5
