0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000
0.000,0.999,0.000,0.000,0.000,0.001
0.001,0.985,0.000,0.000,0.000,0.014
0.000,0.994,0.000,0.000,0.000,0.006
0.000,0.999,0.000,0.000,0.000,0.001
0.000,0.998,0.000,0.000,0.000,0.002
0.000,0.990,0.000,0.000,0.000,0.010
0.000,0.999,0.000,0.000,0.000,0.001
0.000,1.000,0.000,0.000,0.000,0.000
0.000,0.999,0.000,0.000,0.000,0.001
0.000,0.990,0.000,0.000,0.000,0.010
0.000,0.749,0.000,0.000,0.000,0.251
0.000,0.627,0.000,0.000,0.000,0.373
0.000,0.574,0.000,0.000,0.000,0.426
0.000,0.548,0.000,0.000,0.000,0.452
0.000,0.589,0.000,0.000,0.000,0.411
0.000,0.667,0.000,0.000,0.000,0.333
0.000,0.816,0.000,0.000,0.000,0.184
0.000,0.991,0.000,0.000,0.000,0.009
0.000,0.997,0.000,0.000,0.000,0.003
0.000,0.997,0.000,0.000,0.000,0.003
0.000,0.981,0.000,0.000,0.000,0.019
0.000,0.975,0.000,0.000,0.000,0.025
