4882420,5
4882437,5
4882445,5
4882462,4
4882470,5
4882478,4
4882495,3
4882503,4
4882512,4
4882520,4
4882528,4
4882545,4
4882570,4
4882578,5
4882595,4
4882603,5
4882620,5
4882628,5
4882645,5
4882653,5
4882670,5
4882678,5
4882695,5
4882703,5
4882720,5
4882745,5
4882762,5
4882795,5
4882803,5
4882820,5
4887382,5
4887390,0
4887407,0
4887432,0
4887507,5
4887582,5
4887607,2
4887615,1
4887657,1
4887707,5
4887782,2
4887807,2
4887915,3
4888157,3
4888182,3
4888265,3
4888282,2
4888290,2
4888340,3
4888365,3
4888470,3
4888495,3
4888503,3
4888520,3
4888570,3
4888578,3
4888595,4
4888620,3
4888636,4
4888653,4
4888670,3
4888678,3
4888695,4
4888712,4
4888720,3
4888745,3
4888770,3
4888778,2
4888795,2
4888828,3
4888845,2
4888853,2
4888870,2
4888878,1
4888895,2
4888903,3
4888920,3
4888945,2
4888978,2
4888995,2
4889003,2
4889020,2
4889028,3
4889045,3
4889070,3
4889078,2
4889095,2
4889103,2
4889120,2
4889145,2
4889178,2
4889195,3
4889203,3
4889220,3
4889245,2
4889270,2
4889278,2
4889295,2
4889303,2
4889320,3
4889345,2
4889353,2
4889370,3
4889378,3
4889395,2
4889420,3
4889428,3
4889445,2
4889533,2
4889558,3
4889574,4
4889583,4
4889591,3
4889608,2
4889633,3
4889741,3
4889758,3
4889808,3
4889816,3
4889883,3
4889933,5
4889958,5
4889983,5
4890008,5
4890058,5
