4990175,0
4990192,5
4990200,5
4990217,5
4990242,5
4990250,5
4990275,5
4990292,5
4990300,5
4990317,5
4990342,5
4990350,0
4990367,0
4990400,0
4990425,0
4990442,5
4990450,0
4990475,5
4990484,5
4990500,5
4990517,5
4990525,5
4990542,5
4990550,5
4990567,5
4990575,5
4990592,5
4990600,5
4990617,5
4990625,5
4990642,5
4990650,5
4990667,5
4990675,5
4990684,5
4990692,5
4990701,5
4990708,5
4990717,5
4990725,5
4990742,5
4990750,5
4990767,5
4990775,5
4990783,5
4990792,1
4990800,1
4990809,5
4990817,5
4990825,5
4990842,5
4990850,5
4990867,5
4990875,5
4990884,5
4990892,5
4990900,5
4990909,5
4990917,5
4990925,5
4990942,5
4990950,5
4990967,5
4990975,5
4990984,5
4990992,5
4991000,5
4991009,5
4991017,5
4991025,5
4991042,0
4991050,0
4991067,0
4991075,0
4991083,0
4991100,0
4991117,0
4991125,0
4991150,0
4991184,0
4991209,0
4991225,0
4991292,4
4991325,4
4992496,0
4992971,0
4993071,0
4993096,0
4993171,0
4993271,0
4994518,5
4994535,4
4994543,4
4994568,4
4994644,5
4994693,5
4994785,0
4994835,0
4995060,5
4995110,5
4995160,5
4995185,5
4995210,5
4995218,5
4995243,5
4995331,0
4995339,0
4995348,0
4995356,0
4995381,5
4995389,5
4995406,5
4995414,5
4995431,5
4995456,5
4995481,5
4995506,5
4995514,5
4995689,5
4995723,0
4995731,0
4995748,0
4995756,0
4995764,0
4995781,0
4995806,0
4995831,4
4995906,0
4995914,0
4995923,0
4995931,0
4995939,4
4995948,2
4995956,2
4995973,2
4995981,2
4995989,2
4995998,2
4996006,2
4996014,2
4996023,5
4996031,5
4996039,5
4996048,5
4996056,5
4996064,5
4996081,5
4996089,5
4996098,5
4996106,5
4996114,5
4996123,5
4996139,5
4996148,5
4996164,5
4996181,5
4996189,5
4996214,5
4996239,0
4996264,0
4996489,0
4996539,0
4996564,0
4996589,0
4996639,5
4996664,5
4996714,2
4996789,2
4996814,2
4996839,2
4996864,2
4996889,2
4996914,2
4996939,2
4996964,2
4997014,2
4997089,2
4997114,2
4997139,2
4997189,0
4997302,2
4997327,2
4997377,2
4997477,5
4997519,5
4997527,5
4997544,1
4997577,1
4997769,1
4997777,2
4997794,2
4997819,2
4997827,2
4997869,5
4997894,5
4997919,2
4997944,2
4997969,3
4998019,3
4998069,3
4998094,3
4998119,3
4998144,3
4998169,3
4998202,3
4998219,3
4998227,3
4998252,3
4998373,4
4998448,4
4998748,3
4998773,4
4998823,4
4998848,3
4998873,3
4998898,3
4998923,3
4998998,3
4999015,3
4999023,3
4999048,3
4999123,3
4999148,4
4999273,2
4999323,2
4999340,2
4999461,3
4999469,3
4999486,3
4999494,3
4999511,3
4999519,3
4999544,3
4999569,3
4999586,3
4999611,2
4999644,2
4999686,2
4999694,2
4999711,2
4999794,2
4999811,2
4999869,2
4999886,2
4999894,2
4999911,2
4999919,2
4999944,2
4999986,2
4999994,2
5000011,2
5000019,2
5000036,2
5000044,2
5000052,2
5000061,2
5000069,2
5000078,2
5000086,2
5000094,2
5000111,2
5000119,2
5000136,2
5000144,2
5000152,2
5000161,2
5000178,2
5000186,2
5000211,2
5000236,2
5000244,2
5000261,2
5000269,2
5000286,2
5000311,2
5000336,2
5000344,2
5000361,2
5000377,2
5000469,2
5000569,2
5000594,2
5000619,5
5000644,5
5000686,5
5000719,5
5000744,5
5000915,5
5000940,5
5000965,5
5001040,5
5001057,0
5001065,0
