7157691,5
7157791,5
7157808,3
7157817,3
7157842,3
7157866,5
7157891,5
7157916,5
7157941,6
7157966,6
7158008,0
7158016,0
7158066,6
7158116,6
7158216,5
7158241,5
7158266,5
7158341,5
7158391,5
7158416,5
7158441,0
7158516,5
7158541,0
7158641,0
7158666,5
7159121,5
7159146,5
7159171,0
7159196,5
7159271,0
7159338,0
7159396,6
7159571,0
7160802,5
7160827,5
7161078,0
7161186,0
7161202,0
7161277,0
7161302,0
7163249,0
7163274,0
7163324,0
7163332,0
7163357,0
7163607,0
7163716,0
7163807,0
7163841,0
7163866,0
7163891,0
7163916,0
7164203,5
7164245,5
7164253,6
7164278,6
7164370,0
7164420,0
7164495,4
7164570,5
7164578,0
7164595,0
7164678,0
7164720,0
7164745,0
7164770,0
7164778,0
7164795,0
7164820,0
7164870,0
7164895,5
7164903,5
7165045,0
7165070,4
7165078,4
7165095,4
7165103,5
7165120,5
7165145,5
7165153,5
7165170,5
7165178,5
7165228,0
7165254,5
7165303,0
7165416,0
7165441,0
7165491,0
7165516,0
7165541,0
7165566,0
7165591,5
7165616,5
7165641,0
7165666,0
7165691,0
7165716,0
7165733,0
7165741,0
7165841,5
7165866,5
7165916,5
7165958,0
7165966,0
7165991,0
7166016,5
7166058,5
7166066,5
7166141,5
7166166,5
7166208,5
7166233,5
7166283,5
7166308,5
7167625,3
7167650,0
7167667,4
7167675,3
7167692,3
7167700,3
7167725,3
7167800,0
7167817,0
7167825,0
7167842,0
7167858,0
7167900,0
7167925,3
7167933,3
7167958,3
7167975,0
7167983,0
7168000,3
7168025,3
7168058,3
7168100,3
7168108,3
7168125,3
7168142,3
7168175,3
7168183,0
7168200,0
7168225,3
7168233,0
7168250,0
7168275,0
7168300,3
7168308,3
7168350,0
7168425,0
7168467,0
7168475,0
7168492,0
7168517,4
7168525,4
7168542,4
7168550,4
7168567,5
7168592,4
7169876,0
7169884,0
7169909,0
7169951,0
7169976,0
7170034,5
7170101,4
7170109,4
7170126,4
7170143,0
7170159,0
7170201,0
7170210,0
7170226,0
7170301,0
7170309,0
7170326,0
7170351,0
7170384,0
7170401,0
7170409,0
7170426,0
7170501,0
7170509,0
7170526,0
7170601,0
7170609,0
7170626,0
7170701,0
7170709,0
7170726,0
7170734,0
7170776,5
7170784,0
7170801,0
7170809,0
7170897,0
7171022,0
7171072,3
7171097,3
7171105,5
7171122,5
7171155,5
7171172,5
7171197,5
7171222,5
7171297,5
7171322,5
7171347,5
7171397,5
7171422,0
7171447,0
7171463,0
7171472,5
7171480,0
7171497,0
7171547,0
7171572,5
7171580,0
7171622,0
7171647,0
7171672,5
7171747,5
7171780,0
7171847,0
7172547,0
7172572,5
7172672,5
7172772,0
7172797,5
7172822,5
7172947,4
7173022,5
7173072,5
7173172,5
7173247,5
7173297,5
7173322,5
7173422,5
7173447,5
7173497,5
7173522,4
7174313,0
7174347,0
7174514,0
7174610,0
7174652,0
7174710,0
7174752,0
7174885,0
7174935,5
7174960,5
7174985,5
7175010,5
7175035,4
7175060,4
7175085,4
7175110,4
7175135,3
7175160,5
7175185,4
7175210,5
7175235,5
7175252,5
7175285,0
7175335,5
7175360,5
7175385,5
7175435,5
7175460,5
7175510,5
7175535,5
7175552,3
7175560,3
7175585,4
7175635,5
7175652,3
7175660,5
7175710,5
7175735,4
7175760,5
7175785,5
7175835,3
7175860,4
7175885,4
7175910,4
7175935,4
7175960,3
7175985,4
7176010,3
7176035,4
7176060,4
7176085,3
7176110,3
7176135,4
7176160,4
7176210,3
7176235,4
7176260,3
7176285,4
7176310,4
7176335,5
7176360,3
7176385,4
7176410,4
7176435,3
7176460,3
7176485,3
7176510,4
7176535,4
7176560,3
7176685,3
7176735,4
7176910,0
7176985,0
7177010,0
7177018,0
7177085,4
7177110,4
7177260,4
7177285,5
7177351,3
7177460,5
7177485,0
7177626,5
7177676,4
7177701,0
7177710,0
