0.905,0.014,0.006,0.001,0.031,0.041,0.012
0.006,0.797,0.021,0.001,0.007,0.011,0.213
0.010,0.081,0.849,0.072,0.039,0.066,0.029
0.000,0.003,0.041,0.881,0.045,0.003,0.010
0.023,0.011,0.023,0.040,0.856,0.013,0.006
0.054,0.047,0.060,0.004,0.021,0.863,0.063
0.002,0.047,0.001,0.001,0.000,0.003,0.667
