3978216,4
3978224,4
3978232,4
3978241,4
3978249,4
3978258,4
3978266,4
3978274,4
3978282,4
3978291,4
3978299,4
3978474,5
3978483,5
3978491,5
3978499,5
3978507,5
3978516,5
3978524,5
3978533,5
3978541,5
3978549,5
3978557,5
3978566,5
3978574,5
3978582,5
3978591,5
3978599,5
3978607,5
3978616,5
3978624,5
3978632,5
3978641,5
3978649,5
3978657,5
3978666,5
3978674,5
3978682,5
3978691,5
3978699,5
3978707,5
3978716,5
3978724,5
3978732,5
3978741,5
3978749,5
3978757,5
3978766,5
3978774,5
3978782,5
3978791,5
3978799,5
3978807,5
3978816,5
3978824,2
3978832,4
3978841,4
3978849,4
3978858,4
3978866,4
3978874,4
3978882,4
3978891,4
3978899,4
3978907,4
3978916,4
3978924,4
3978932,4
3978941,4
3978949,4
3978957,4
3978966,4
3978974,4
3978982,4
3978991,4
3978999,4
3979007,4
3979016,4
3979024,4
3979032,4
3979041,4
3979049,4
3979057,4
3979066,2
3979074,2
3979083,1
3979091,5
3979099,5
3979107,1
3979116,1
3979124,5
3979141,5
3979166,1
3979182,5
3979191,5
3979199,5
3979207,5
3979216,5
3979224,5
3979232,5
3979241,5
3979249,0
3979257,0
3979266,0
3979274,0
3979282,0
3979291,0
3979299,0
3979307,0
3979316,0
3979324,0
3979332,0
3979341,0
3979349,0
3979357,0
3979366,0
3979374,0
3979382,0
3979391,0
3979399,5
3979407,5
3979416,5
3979424,5
3979432,0
3979449,0
3979457,0
3979466,0
3979474,0
3979482,0
3979491,0
3979499,0
3979507,3
3979516,5
3979524,0
3979533,0
3979541,5
3979549,4
3979557,5
3979566,4
3979574,5
3979582,1
3979591,0
3979599,0
3979607,4
3979616,1
3979624,0
3979632,0
3979641,5
3979649,0
3979657,5
3979666,0
3979674,0
3979682,0
3979691,0
3979699,0
3979707,0
3979716,0
3979724,1
3979732,0
3979741,0
3979749,0
3979757,5
3979766,5
3979782,5
3979791,5
3979799,5
3979807,5
3979816,5
3979824,5
3979832,5
3979841,5
3979849,5
3979857,5
3979882,5
3979899,5
3979907,5
3979916,5
3979924,5
3979932,5
3979941,5
3979949,5
3979957,5
3979966,5
3979982,5
3979991,5
3979999,5
3980007,5
3980016,5
3980024,5
3980032,5
3980041,5
3980057,5
3980066,5
3980074,5
3980082,5
3980091,5
3980107,5
3980116,5
3980207,5
3980216,5
3980232,5
3980291,5
3980299,5
3980307,5
3980316,5
3980324,5
3980332,5
3980341,5
3980357,5
3980366,5
3980382,5
3980391,5
3980399,5
3980407,5
3980416,5
3980424,5
3980566,5
3980582,5
3980591,5
3980599,5
3980607,5
3980616,5
3980624,5
3980632,5
3980641,5
3980649,5
3980657,5
3980666,5
3980682,5
3980691,5
3980699,5
3980707,5
3980716,5
3980724,5
3980732,5
3980741,5
3980749,5
3980757,5
3980766,5
3980782,5
3980791,5
3980799,5
3980807,5
3980816,5
3980824,5
3980832,5
3980841,5
3980849,5
3980857,5
3980866,5
3980882,5
3980891,5
3980899,5
3980907,5
3980916,5
3980924,5
3980932,5
3980941,5
3980949,5
3980957,5
3980966,5
3980982,5
3980991,5
3980999,5
3981007,5
3981016,5
3981024,5
3981033,5
3981049,5
3981057,5
3981066,5
3981082,5
3981091,5
3981099,5
3981107,5
3981116,5
3981124,5
3981132,5
3981141,5
3981157,5
3981166,5
3981182,5
3981191,5
3981199,5
3981207,5
3981216,5
3981224,5
3981232,5
3981241,5
3981249,5
3981257,5
3981266,5
3981282,5
3981291,5
3981299,5
3981307,5
3981316,5
3981324,5
3981332,5
3981341,5
3981349,5
3981357,5
3981366,5
3981374,5
3981382,5
3981391,5
3981399,5
3981407,4
3981416,5
3981424,5
3981432,5
3981441,5
3981457,5
3981466,5
3981482,5
3981491,5
3981499,5
3981507,4
3981516,4
3981524,5
3981532,5
3981541,5
3981557,5
3981566,5
3981582,5
3981591,5
3981599,5
3981607,5
3981616,5
3981624,5
3981632,5
3981657,5
3981665,5
3981682,5
3981691,5
3981699,5
3981707,5
3981716,5
3981724,5
3981732,5
3981757,5
3981765,5
3981782,5
3981790,5
3981799,5
3981807,5
3981816,5
3981824,5
3981832,5
3981841,5
3981857,5
3981866,5
3981882,5
3981890,5
3981899,5
3981907,5
3981915,5
3981924,5
3981932,5
3981941,5
3981949,5
3981957,5
3981966,5
3981974,5
3981982,5
3981990,5
3981999,5
3982007,5
3982015,5
3982024,5
3982032,5
3982040,5
3982057,5
3982066,5
3982074,5
3982082,5
3982090,5
3982099,5
3982107,5
3982115,5
3982124,5
3982132,5
3982140,5
3982157,5
3982165,5
3982182,5
3982191,5
3982199,5
3982224,5
3982232,5
3982240,5
3982257,5
3982265,5
3982282,5
3982290,5
3982299,5
3982307,5
3982315,5
3982324,5
3982332,5
3982341,5
3982357,5
3982366,5
3982382,5
3982390,5
3982399,5
3982407,5
3982415,5
3982424,5
3982432,5
3982440,5
3982449,5
3982457,5
3982465,5
3982482,5
3982490,5
3982499,5
3982515,5
3982524,5
3982657,5
3982665,5
3982682,0
3982690,0
3982699,5
3982707,0
3982715,0
3982724,5
3982732,5
3982740,5
3982749,5
3982757,5
3982766,5
3982774,5
3982782,5
3982790,5
3982807,5
3982815,4
3982832,5
3982840,5
3982857,5
3982865,5
3982882,4
3982890,2
3982915,3
3982924,5
3982932,5
3982940,5
3982957,5
3982965,5
3982974,5
3982982,5
3982990,5
3982999,5
3983007,5
3983015,4
3983024,0
3983032,0
3983040,0
3983057,0
3983065,0
3983082,0
3983090,0
3983099,0
3983115,0
3983124,5
3983132,5
3983157,5
