4999000,1
4999008,1
4999016,1
4999025,1
4999033,1
4999041,1
4999050,1
4999058,1
4999066,1
4999075,1
4999083,1
4999091,1
4999100,1
4999108,1
4999116,1
4999125,1
4999133,1
4999141,1
4999150,1
4999158,1
4999166,1
4999175,1
4999183,1
4999191,1
4999200,1
4999208,1
4999216,1
4999225,1
4999233,1
4999241,1
4999250,1
4999258,1
4999266,1
4999275,1
4999283,1
4999291,1
4999300,1
4999308,1
4999316,1
4999325,1
4999333,1
4999341,1
4999350,1
4999358,1
4999366,1
4999375,1
4999383,1
4999391,1
4999400,1
4999408,1
4999416,1
4999425,5
4999433,5
4999441,5
4999450,5
4999458,5
4999466,5
4999475,5
4999483,5
4999491,5
4999500,5
4999508,5
4999516,5
4999525,5
4999533,5
4999558,5
4999566,5
4999575,0
4999583,0
4999591,0
4999600,0
4999608,0
4999616,0
4999625,0
4999633,0
4999641,0
4999650,0
4999658,0
4999666,0
4999675,0
4999683,0
4999691,0
4999700,0
4999708,0
4999716,5
4999725,5
4999733,5
4999741,5
4999758,5
4999888,5
4999896,5
4999905,0
4999913,0
4999921,0
4999938,0
4999946,0
4999955,0
4999963,0
4999971,0
4999980,0
4999988,0
4999996,0
5000013,0
5000021,0
5000030,0
5000055,0
5000063,0
5000080,0
5000113,0
5000155,0
5000163,0
5000171,0
5000188,0
5000196,0
5000213,0
5000888,0
5001026,4
5001493,4
5001518,4
5001593,4
5001668,4
5001693,4
5001718,0
5001735,0
5001743,0
5001760,0
5001768,0
5001910,0
5001935,0
5002106,0
5002114,0
5002139,0
5002206,0
5002256,0
5002314,4
5002864,5
5003014,5
5004223,0
5004473,0
5004673,0
5004831,0
5004956,0
5005198,0
5005206,0
5005294,0
5005302,0
5005327,0
5005344,0
5005352,0
5005369,0
5005377,0
5005394,0
5005419,0
5005469,0
5005494,0
5005519,0
5005552,0
5005569,0
5005594,0
5005619,0
5005669,0
5005677,0
5005752,0
5005769,0
5005777,0
5005794,0
5005819,0
5005869,0
5005894,0
5005919,0
5006094,3
5006102,3
5006119,3
5006127,5
5006144,5
5006152,5
5006177,5
5006244,5
5006277,5
5006548,4
5006665,4
5006715,4
5006914,4
5006948,4
5007014,4
5007048,4
5007115,4
5007240,4
5007586,4
5007610,4
5007985,4
5008010,4
5008019,4
5008085,4
5008110,4
5008119,4
5008144,4
5008185,4
5008310,4
5008319,4
5008344,4
5008540,4
5008640,0
5008665,0
5008681,0
5008690,5
5008706,5
5008740,1
5008757,1
5008765,1
5008781,0
5008790,0
5008807,0
5008815,0
5008832,0
5008881,0
5008906,0
5008915,0
5008940,0
5008981,4
5009752,4
5009777,4
5009827,4
5009886,4
5009911,4
5009986,4
5010011,4
5010052,4
5010077,4
5010086,4
5010111,4
5010177,4
5010186,4
5010211,4
5010277,4
5010302,4
5011048,4
5011082,4
5011173,4
5011182,4
5011323,4
5011348,4
5011382,4
5011448,4
5011482,4
5016258,4
5016308,4
5016783,4
5016817,4
5017413,2
5017429,2
5017454,2
5017488,2
5017513,2
5017538,5
5017563,0
5017688,0
5017829,0
5018634,2
5018675,2
5018700,5
5018850,5
5019000,5
5019460,5
5019635,5
5019735,2
5019785,2
5019985,2
5020085,2
5020185,4
5020219,4
5020385,2
5021010,2
5021135,2
5021310,4
5021385,4
5021460,4
5021585,4
5021618,4
5021718,4
5021885,3
5022056,3
5022081,3
5022281,4
5022289,4
5022356,4
5022456,4
5022489,4
5022514,4
5022556,1
5022681,1
5022689,1
5022714,1
5022731,3
5022781,3
5022856,3
5022906,3
5023452,4
5023485,4
5023552,4
5023585,4
5023702,5
5023827,5
5024027,5
5024052,5
5024248,4
5024448,4
5024623,4
5024856,3
5024981,3
5025056,3
5025106,3
5025624,3
5025974,4
5026024,4
5026074,4
5026099,4
5026124,4
5026149,4
5026174,4
5026199,4
5026224,4
5026249,4
5026274,4
5026299,4
5026655,4
5026813,2
5026888,2
5026913,2
5026930,2
5027005,2
5027038,2
5027088,2
5027155,1
5027180,1
5027280,1
5027388,1
5027413,1
5027618,4
5028607,3
5028657,3
5028682,3
5028707,3
5028732,3
5028749,1
5028757,1
5028782,1
5028807,3
5028832,3
5028857,3
5028882,3
5028899,3
5028982,3
5029007,3
5029032,3
5029257,3
5029282,3
5029332,3
5029357,3
5029382,3
5029449,3
5029457,3
5029482,3
5029507,3
5029703,3
5029720,5
5029753,5
5029778,5
5029803,5
5029828,5
5029895,5
5029928,5
5029978,5
5030003,5
5030028,5
5030053,5
5030078,5
5030095,5
5030128,5
5030145,5
5030153,5
5030170,5
5030178,5
5030195,5
5030203,5
5030245,5
5030328,5
5030345,5
5030370,5
